,Susceptible,Exposed,Asymptomatic,Infected data,Infected,Recovered,Predicted Recovered,Death data,Predicted Deaths
10/2/20,7.718608006310233e-14,4323300.031484024,1550860.7288187875,944996.0,790335.5771071475,5427706.0,5503720.476147927,100842.0,82975.88402559387
10/3/20,-1.3205463832375871e-14,4266987.413479486,1541656.002824715,937625.0,783948.6430349684,5509966.0,5575639.720169797,101782.0,83395.7695752204
10/4/20,-1.326546029725145e-13,4211408.28847161,1532270.1173739221,934427.0,777506.624991236,5586703.0,5647061.785437021,102685.0,83815.3277369455
10/5/20,-1.0094046733265479e-13,4156553.1026342153,1522713.6731271837,919023.0,771015.1322364482,5662490.0,5717979.868278918,103569.0,84234.55594227432
10/6/20,-3.0014732416300385e-13,4102412.4263918367,1512996.908462815,907883.0,764479.5291560341,5744693.0,5788387.654815286,104555.0,84653.45189177876
10/7/20,-4.645173218843871e-13,4048976.953067346,1503129.7085786364,902425.0,757904.9430283518,5827704.0,5858279.305221033,105526.0,85072.01354517456
10/8/20,1.267874130296226e-13,3996237.497054644,1493121.617494232,893592.0,751296.2741582975,5906069.0,5927649.433133231,106490.0,85490.23910841027
10/9/20,5.214270611151125e-13,3944184.992445447,1482981.8468687504,883185.0,744658.2032352174,5988822.0,5996493.090641968,107416.0,85908.12702431766
10/10/20,-9.569234789154226e-13,3892810.491334833,1472719.2873060557,867496.0,737995.2009506363,6077976.0,6064805.748792186,108334.0,86325.67596033661
10/11/20,-9.278669089541154e-13,3842105.162514682,1462342.5154965606,861853.0,731311.5334142004,6149535.0,6132583.286179163,109150.0,86742.88480179165
10/12/20,2.345216724333745e-12,3792060.2897127233,1451859.8067115825,838729.0,724611.2731025489,6227295.0,6199821.9669598555,109856.0,87159.75263782789
10/13/20,1.3534439647887064e-12,3742667.270291195,1441279.1411807628,826876.0,717898.3033597241,6301927.0,6266518.431148262,110586.0,87576.27875593965
10/14/20,-4.693144086102939e-12,3693917.613625523,1430608.2152810215,812390.0,711176.3280574039,6383441.0,6332669.675116916,111266.0,87992.46262959807
10/15/20,-8.359850090290927e-13,3645802.9396968298,1419854.448858386,804528.0,704448.8770420264,6453779.0,6398273.040081072,112161.0,88408.30391153878
10/16/20,7.270379708206026e-12,3598314.9776480575,1409024.9942029787,795087.0,697719.3135042603,6524595.0,6463326.196990864,112998.0,88823.80242443438
10/17/20,6.0209091951618654e-12,3551445.5643260432,1398126.7443601552,783311.0,690990.8405150548,6597209.0,6527827.132957667,114031.0,89238.95815271666
10/18/20,-2.393625355591643e-12,3505186.6428255737,1387166.3418975305,772055.0,684266.5081162119,6663608.0,6591774.136652818,114610.0,89653.77123363783
10/19/20,-5.101567472311e-12,3459530.2613646844,1376150.1833141732,748538.0,677549.215937268,6733328.0,6655165.79233056,115197.0,90068.24195428606
