index,date,state,city,place_type,confirmed,deaths,order_for_place,is_last,popEst,city_ibge_code,confirmed_per_100k_inhabitants,death_rate
171870,2020-03-30,SE,TOTAL,state,18,0,9,False,2298696.0,28.0,0.78305,0.0
171871,2020-03-27,SE,TOTAL,state,16,0,8,False,2298696.0,28.0,0.69605,0.0
171872,2020-03-25,SE,TOTAL,state,16,0,7,False,2298696.0,28.0,0.69605,0.0
171873,2020-03-24,SE,TOTAL,state,15,0,6,False,2298696.0,28.0,0.65254,0.0
171874,2020-03-21,SE,TOTAL,state,10,0,5,False,2298696.0,28.0,0.43503000000000003,0.0
171875,2020-03-20,SE,TOTAL,state,7,0,4,False,2298696.0,28.0,0.30451999999999996,0.0
171876,2020-03-18,SE,TOTAL,state,6,0,3,False,2298696.0,28.0,0.26102,0.0
171877,2020-03-16,SE,TOTAL,state,5,0,2,False,2298696.0,28.0,0.21750999999999998,0.0
171878,2020-03-14,SE,TOTAL,state,1,0,1,False,2298696.0,28.0,0.0435,0.0
175775,2020-06-22,SC,TOTAL,state,17937,256,103,True,7164788.0,42.0,250.34935,0.0143
175776,2020-06-21,SC,TOTAL,state,17582,246,102,False,7164788.0,42.0,245.39456,0.014
175777,2020-06-20,SC,TOTAL,state,17108,237,101,False,7164788.0,42.0,238.77887,0.0139
175778,2020-06-19,SC,TOTAL,state,16332,234,100,False,7164788.0,42.0,227.94813,0.0143
175779,2020-06-18,SC,TOTAL,state,15573,222,99,False,7164788.0,42.0,217.35465,0.0143
175780,2020-06-17,SC,TOTAL,state,15015,216,98,False,7164788.0,42.0,209.56656,0.0144
175781,2020-06-16,SC,TOTAL,state,14402,212,97,False,7164788.0,42.0,201.01083,0.0147
175782,2020-06-15,SC,TOTAL,state,13960,199,96,False,7164788.0,42.0,194.84177,0.0143
175783,2020-06-14,SC,TOTAL,state,13360,195,95,False,7164788.0,42.0,186.46749,0.0146
175784,2020-06-13,SC,TOTAL,state,13296,193,94,False,7164788.0,42.0,185.57423,0.0145
175785,2020-06-12,SC,TOTAL,state,13165,191,93,False,7164788.0,42.0,183.74584,0.0145
175786,2020-06-11,SC,TOTAL,state,12953,186,92,False,7164788.0,42.0,180.78693,0.0144
175787,2020-06-10,SC,TOTAL,state,12594,184,91,False,7164788.0,42.0,175.77631,0.0146
175788,2020-06-09,SC,TOTAL,state,12192,179,90,False,7164788.0,42.0,170.16554,0.0147
175789,2020-06-08,SC,TOTAL,state,11742,177,89,False,7164788.0,42.0,163.88482,0.0151
175790,2020-06-07,SC,TOTAL,state,11565,171,88,False,7164788.0,42.0,161.41441,0.0148
175791,2020-06-06,SC,TOTAL,state,11285,166,87,False,7164788.0,42.0,157.5064,0.0147
175792,2020-06-05,SC,TOTAL,state,10846,159,86,False,7164788.0,42.0,151.37922,0.0147
175793,2020-06-04,SC,TOTAL,state,10532,156,85,False,7164788.0,42.0,146.99667,0.0148
175794,2020-06-03,SC,TOTAL,state,10034,152,84,False,7164788.0,42.0,140.04601,0.0151
175795,2020-06-02,SC,TOTAL,state,9660,148,83,False,7164788.0,42.0,134.82603999999998,0.0153
175796,2020-06-01,SC,TOTAL,state,9498,146,82,False,7164788.0,42.0,132.56498,0.0154
175797,2020-05-31,SC,TOTAL,state,9037,143,81,False,7164788.0,42.0,126.13073999999999,0.0158
175798,2020-05-30,SC,TOTAL,state,8780,136,80,False,7164788.0,42.0,122.54375,0.0155
175799,2020-05-29,SC,TOTAL,state,8530,134,79,False,7164788.0,42.0,119.05446,0.0157
175800,2020-05-28,SC,TOTAL,state,8000,131,78,False,7164788.0,42.0,111.65718000000001,0.0164
175801,2020-05-27,SC,TOTAL,state,7372,126,77,False,7164788.0,42.0,102.89209,0.0171
175802,2020-05-26,SC,TOTAL,state,7016,121,76,False,7164788.0,42.0,97.92334,0.0172
175803,2020-05-25,SC,TOTAL,state,6875,109,75,False,7164788.0,42.0,95.95539000000001,0.0159
175804,2020-05-24,SC,TOTAL,state,6696,105,74,False,7164788.0,42.0,93.45706,0.0157
175805,2020-05-23,SC,TOTAL,state,6607,103,73,False,7164788.0,42.0,92.21486999999999,0.0156
175806,2020-05-22,SC,TOTAL,state,6458,100,72,False,7164788.0,42.0,90.13526,0.0155
175807,2020-05-21,SC,TOTAL,state,5610,98,71,False,7164788.0,42.0,78.2996,0.0175
175808,2020-05-20,SC,TOTAL,state,5499,94,70,False,7164788.0,42.0,76.75035,0.0171
175809,2020-05-19,SC,TOTAL,state,5413,91,69,False,7164788.0,42.0,75.55004,0.0168
175810,2020-05-18,SC,TOTAL,state,5175,85,68,False,7164788.0,42.0,72.22824,0.0164
175811,2020-05-17,SC,TOTAL,state,4776,83,67,False,7164788.0,42.0,66.65933000000001,0.0174
175812,2020-05-16,SC,TOTAL,state,4678,81,66,False,7164788.0,42.0,65.29153000000001,0.0173
175813,2020-05-15,SC,TOTAL,state,4562,79,65,False,7164788.0,42.0,63.672509999999996,0.0173
175814,2020-05-14,SC,TOTAL,state,4332,78,64,False,7164788.0,42.0,60.46236,0.018
175815,2020-05-13,SC,TOTAL,state,3828,73,63,False,7164788.0,42.0,53.42796,0.0191
175816,2020-05-12,SC,TOTAL,state,3733,73,62,False,7164788.0,42.0,52.10203,0.0196
175817,2020-05-11,SC,TOTAL,state,3529,69,61,False,7164788.0,42.0,49.25477,0.0196
175818,2020-05-10,SC,TOTAL,state,3429,65,60,False,7164788.0,42.0,47.85906,0.019
175819,2020-05-09,SC,TOTAL,state,3372,64,59,False,7164788.0,42.0,47.0635,0.019
175820,2020-05-08,SC,TOTAL,state,3205,63,58,False,7164788.0,42.0,44.732659999999996,0.0197
175821,2020-05-07,SC,TOTAL,state,3082,63,57,False,7164788.0,42.0,43.01593,0.0204
175822,2020-05-06,SC,TOTAL,state,2917,59,56,False,7164788.0,42.0,40.713,0.0202
175823,2020-05-05,SC,TOTAL,state,2795,58,55,False,7164788.0,42.0,39.01023,0.0208
175824,2020-05-04,SC,TOTAL,state,2623,55,54,False,7164788.0,42.0,36.6096,0.021
175825,2020-05-03,SC,TOTAL,state,2519,52,53,False,7164788.0,42.0,35.15805,0.0206
175826,2020-05-02,SC,TOTAL,state,2346,52,52,False,7164788.0,42.0,32.74347,0.0222
175827,2020-05-01,SC,TOTAL,state,2104,50,51,False,7164788.0,42.0,29.365840000000002,0.0238
175828,2020-04-30,SC,TOTAL,state,2394,48,50,False,7164788.0,42.0,33.41341,0.0201
175829,2020-04-29,SC,TOTAL,state,2085,46,49,False,7164788.0,42.0,29.10065,0.0221
175830,2020-04-28,SC,TOTAL,state,1995,44,48,False,7164788.0,42.0,27.844509999999996,0.0221
175831,2020-04-27,SC,TOTAL,state,1476,44,47,False,7164788.0,42.0,20.60075,0.0298
175832,2020-04-26,SC,TOTAL,state,1337,43,46,False,7164788.0,42.0,18.66071,0.0322
175833,2020-04-25,SC,TOTAL,state,1235,42,45,False,7164788.0,42.0,17.23708,0.034
175834,2020-04-24,SC,TOTAL,state,1209,42,44,False,7164788.0,42.0,16.87419,0.0347
175835,2020-04-23,SC,TOTAL,state,1170,42,43,False,7164788.0,42.0,16.32986,0.0359
175836,2020-04-22,SC,TOTAL,state,1115,39,42,False,7164788.0,42.0,15.562220000000002,0.035
175837,2020-04-21,SC,TOTAL,state,1091,37,41,False,7164788.0,42.0,15.22725,0.0339
175838,2020-04-20,SC,TOTAL,state,1063,35,40,False,7164788.0,42.0,14.83645,0.0329
175839,2020-04-19,SC,TOTAL,state,1025,35,39,False,7164788.0,42.0,14.30608,0.0341
175840,2020-04-18,SC,TOTAL,state,975,32,38,False,7164788.0,42.0,13.608220000000001,0.0328
175841,2020-04-17,SC,TOTAL,state,962,31,37,False,7164788.0,42.0,13.426779999999999,0.0322
175842,2020-04-16,SC,TOTAL,state,926,30,36,False,7164788.0,42.0,12.92432,0.0324
175843,2020-04-15,SC,TOTAL,state,884,29,35,False,7164788.0,42.0,12.33812,0.0328
175844,2020-04-14,SC,TOTAL,state,853,28,34,False,7164788.0,42.0,11.90545,0.0328
175845,2020-04-13,SC,TOTAL,state,826,26,33,False,7164788.0,42.0,11.5286,0.0315
175846,2020-04-12,SC,TOTAL,state,776,24,32,False,7164788.0,42.0,10.83075,0.0309
175847,2020-04-11,SC,TOTAL,state,732,21,31,False,7164788.0,42.0,10.21663,0.0287
175848,2020-04-10,SC,TOTAL,state,717,18,30,False,7164788.0,42.0,10.00727,0.0251
175849,2020-04-09,SC,TOTAL,state,693,18,29,False,7164788.0,42.0,9.6723,0.026
175850,2020-04-08,SC,TOTAL,state,501,17,28,False,7164788.0,42.0,6.99253,0.0339
175851,2020-04-07,SC,TOTAL,state,457,15,27,False,7164788.0,42.0,6.378419999999999,0.0328
175852,2020-04-06,SC,TOTAL,state,417,11,26,False,7164788.0,42.0,5.820130000000001,0.0264
175853,2020-04-05,SC,TOTAL,state,379,10,25,False,7164788.0,42.0,5.28976,0.0264
175854,2020-04-04,SC,TOTAL,state,356,10,24,False,7164788.0,42.0,4.96874,0.0281
175855,2020-04-03,SC,TOTAL,state,301,5,23,False,7164788.0,42.0,4.2011,0.0166
175856,2020-04-02,SC,TOTAL,state,281,5,22,False,7164788.0,42.0,3.92196,0.0178
175857,2020-04-01,SC,TOTAL,state,247,2,21,False,7164788.0,42.0,3.4474199999999997,0.0081
175858,2020-03-31,SC,TOTAL,state,235,2,20,False,7164788.0,42.0,3.2799300000000002,0.0085
175859,2020-03-30,SC,TOTAL,state,219,2,19,False,7164788.0,42.0,3.05662,0.0091
175860,2020-03-29,SC,TOTAL,state,197,1,18,False,7164788.0,42.0,2.74956,0.0051
175861,2020-03-28,SC,TOTAL,state,184,1,17,False,7164788.0,42.0,2.56812,0.0054
175862,2020-03-27,SC,TOTAL,state,163,1,16,False,7164788.0,42.0,2.27501,0.0061
175863,2020-03-26,SC,TOTAL,state,149,1,15,False,7164788.0,42.0,2.0796099999999997,0.0067
175864,2020-03-25,SC,TOTAL,state,122,0,14,False,7164788.0,42.0,1.7027700000000001,0.0
175865,2020-03-24,SC,TOTAL,state,109,0,13,False,7164788.0,42.0,1.5213299999999998,0.0
175866,2020-03-23,SC,TOTAL,state,86,0,12,False,7164788.0,42.0,1.20031,0.0
175867,2020-03-22,SC,TOTAL,state,68,0,11,False,7164788.0,42.0,0.94909,0.0
175868,2020-03-21,SC,TOTAL,state,57,0,10,False,7164788.0,42.0,0.79556,0.0
175869,2020-03-20,SC,TOTAL,state,40,0,9,False,7164788.0,42.0,0.55829,0.0
175870,2020-03-19,SC,TOTAL,state,21,0,8,False,7164788.0,42.0,0.2931,0.0
175871,2020-03-18,SC,TOTAL,state,14,0,7,False,7164788.0,42.0,0.1954,0.0
175872,2020-03-17,SC,TOTAL,state,7,0,6,False,7164788.0,42.0,0.0977,0.0
175873,2020-03-16,SC,TOTAL,state,7,0,5,False,7164788.0,42.0,0.0977,0.0
175874,2020-03-15,SC,TOTAL,state,6,0,4,False,7164788.0,42.0,0.08374,0.0
175875,2020-03-14,SC,TOTAL,state,5,0,3,False,7164788.0,42.0,0.06978999999999999,0.0
175876,2020-03-13,SC,TOTAL,state,3,0,2,False,7164788.0,42.0,0.04187,0.0
175877,2020-03-12,SC,TOTAL,state,2,0,1,False,7164788.0,42.0,0.02791,0.0
189927,2020-06-22,RS,TOTAL,state,19710,458,102,True,11377239.0,43.0,173.24063,0.0232
189928,2020-06-21,RS,TOTAL,state,19348,434,101,False,11377239.0,43.0,170.05883,0.0224
189929,2020-06-20,RS,TOTAL,state,19138,430,100,False,11377239.0,43.0,168.21303999999998,0.0225
189930,2020-06-19,RS,TOTAL,state,18587,423,99,False,11377239.0,43.0,163.37004,0.0228
189931,2020-06-18,RS,TOTAL,state,17822,406,98,False,11377239.0,43.0,156.64609,0.0228
189932,2020-06-17,RS,TOTAL,state,17128,387,97,False,11377239.0,43.0,150.54619,0.0226
189933,2020-06-16,RS,TOTAL,state,16471,374,96,False,11377239.0,43.0,144.7715,0.0227
189934,2020-06-15,RS,TOTAL,state,15438,360,95,False,11377239.0,43.0,135.69197,0.0233
189935,2020-06-14,RS,TOTAL,state,14661,350,94,False,11377239.0,43.0,128.86255,0.0239
189936,2020-06-13,RS,TOTAL,state,14627,344,93,False,11377239.0,43.0,128.56371000000001,0.0235
189937,2020-06-12,RS,TOTAL,state,14384,337,92,False,11377239.0,43.0,126.42786000000001,0.0234
189938,2020-06-11,RS,TOTAL,state,14168,323,91,False,11377239.0,43.0,124.52933,0.0228
189939,2020-06-10,RS,TOTAL,state,13619,316,90,False,11377239.0,43.0,119.70391000000001,0.0232
189940,2020-06-09,RS,TOTAL,state,12802,302,89,False,11377239.0,43.0,112.52291000000001,0.0236
189941,2020-06-08,RS,TOTAL,state,12250,291,88,False,11377239.0,43.0,107.67111000000001,0.0238
189942,2020-06-07,RS,TOTAL,state,12135,286,87,False,11377239.0,43.0,106.66032,0.0236
189943,2020-06-06,RS,TOTAL,state,12037,283,86,False,11377239.0,43.0,105.79896000000001,0.0235
189944,2020-06-05,RS,TOTAL,state,11583,276,85,False,11377239.0,43.0,101.80853,0.0238
189945,2020-06-04,RS,TOTAL,state,11010,265,84,False,11377239.0,43.0,96.77216,0.0241
189946,2020-06-03,RS,TOTAL,state,10398,258,83,False,11377239.0,43.0,91.393,0.0248
189947,2020-06-02,RS,TOTAL,state,9919,245,82,False,11377239.0,43.0,87.18284,0.0247
189948,2020-06-01,RS,TOTAL,state,9496,232,81,False,11377239.0,43.0,83.46489,0.0244
189949,2020-05-31,RS,TOTAL,state,9332,224,80,False,11377239.0,43.0,82.02342,0.024
189950,2020-05-30,RS,TOTAL,state,9242,218,79,False,11377239.0,43.0,81.23236,0.0236
189951,2020-05-29,RS,TOTAL,state,8843,216,78,False,11377239.0,43.0,77.72536,0.0244
189952,2020-05-28,RS,TOTAL,state,8234,213,77,False,11377239.0,43.0,72.37257,0.0259
189953,2020-05-27,RS,TOTAL,state,7048,209,76,False,11377239.0,43.0,61.94825,0.0297
189954,2020-05-26,RS,TOTAL,state,6785,203,75,False,11377239.0,43.0,59.63661,0.0299
189955,2020-05-25,RS,TOTAL,state,6559,197,74,False,11377239.0,43.0,57.65019,0.03
189956,2020-05-24,RS,TOTAL,state,6470,180,73,False,11377239.0,43.0,56.86793,0.0278
189957,2020-05-23,RS,TOTAL,state,6336,176,72,False,11377239.0,43.0,55.69014,0.0278
189958,2020-05-22,RS,TOTAL,state,5918,172,71,False,11377239.0,43.0,52.01614,0.0291
189959,2020-05-21,RS,TOTAL,state,5473,166,70,False,11377239.0,43.0,48.104820000000004,0.0303
189960,2020-05-20,RS,TOTAL,state,4973,161,69,False,11377239.0,43.0,43.71008,0.0324
189961,2020-05-19,RS,TOTAL,state,3798,160,68,False,11377239.0,43.0,33.38244,0.0421
189962,2020-05-18,RS,TOTAL,state,3750,151,67,False,11377239.0,43.0,32.96055,0.0403
189963,2020-05-17,RS,TOTAL,state,3735,144,66,False,11377239.0,43.0,32.8287,0.0386
189964,2020-05-16,RS,TOTAL,state,3734,138,65,False,11377239.0,43.0,32.81991,0.037
189965,2020-05-15,RS,TOTAL,state,3695,132,64,False,11377239.0,43.0,32.47712,0.0357
189966,2020-05-14,RS,TOTAL,state,3101,126,63,False,11377239.0,43.0,27.25617,0.0406
189967,2020-05-13,RS,TOTAL,state,2997,120,62,False,11377239.0,43.0,26.34207,0.04
189968,2020-05-12,RS,TOTAL,state,2917,111,61,False,11377239.0,43.0,25.63891,0.0381
189969,2020-05-11,RS,TOTAL,state,2808,105,60,False,11377239.0,43.0,24.68086,0.0374
189970,2020-05-10,RS,TOTAL,state,2576,100,59,False,11377239.0,43.0,22.6417,0.0388
189971,2020-05-09,RS,TOTAL,state,2542,97,58,False,11377239.0,43.0,22.34285,0.0382
189972,2020-05-08,RS,TOTAL,state,2493,95,57,False,11377239.0,43.0,21.91217,0.0381
189973,2020-05-07,RS,TOTAL,state,2182,91,56,False,11377239.0,43.0,19.178639999999998,0.0417
189974,2020-05-06,RS,TOTAL,state,2100,90,55,False,11377239.0,43.0,18.457910000000002,0.0429
189975,2020-05-05,RS,TOTAL,state,2019,83,54,False,11377239.0,43.0,17.74596,0.0411
189976,2020-05-04,RS,TOTAL,state,1768,76,53,False,11377239.0,43.0,15.5398,0.043
189977,2020-05-03,RS,TOTAL,state,1690,67,52,False,11377239.0,43.0,14.854220000000002,0.0396
189978,2020-05-02,RS,TOTAL,state,1666,65,51,False,11377239.0,43.0,14.643270000000001,0.039
189979,2020-05-01,RS,TOTAL,state,1619,62,50,False,11377239.0,43.0,14.230170000000001,0.0383
189980,2020-04-30,RS,TOTAL,state,1529,58,49,False,11377239.0,43.0,13.439110000000001,0.0379
189981,2020-04-29,RS,TOTAL,state,1420,51,48,False,11377239.0,43.0,12.481060000000001,0.0359
189982,2020-04-28,RS,TOTAL,state,1350,49,47,False,11377239.0,43.0,11.8658,0.0363
189983,2020-04-27,RS,TOTAL,state,1256,45,46,False,11377239.0,43.0,11.039589999999999,0.0358
189984,2020-04-26,RS,TOTAL,state,1208,38,45,False,11377239.0,43.0,10.61769,0.0315
189985,2020-04-25,RS,TOTAL,state,1166,35,44,False,11377239.0,43.0,10.24853,0.03
189986,2020-04-24,RS,TOTAL,state,1096,34,43,False,11377239.0,43.0,9.63327,0.031
189987,2020-04-23,RS,TOTAL,state,1039,29,42,False,11377239.0,43.0,9.13227,0.0279
189988,2020-04-22,RS,TOTAL,state,970,28,41,False,11377239.0,43.0,8.525789999999999,0.0289
189989,2020-04-21,RS,TOTAL,state,918,27,40,False,11377239.0,43.0,8.06874,0.0294
189990,2020-04-20,RS,TOTAL,state,904,27,39,False,11377239.0,43.0,7.945689999999999,0.0299
189991,2020-04-19,RS,TOTAL,state,869,26,38,False,11377239.0,43.0,7.63806,0.0299
189992,2020-04-18,RS,TOTAL,state,854,24,37,False,11377239.0,43.0,7.50621,0.0281
189993,2020-04-17,RS,TOTAL,state,831,24,36,False,11377239.0,43.0,7.304060000000001,0.0289
189994,2020-04-16,RS,TOTAL,state,792,21,35,False,11377239.0,43.0,6.96127,0.0265
189995,2020-04-15,RS,TOTAL,state,762,19,34,False,11377239.0,43.0,6.69758,0.0249
189996,2020-04-14,RS,TOTAL,state,720,18,33,False,11377239.0,43.0,6.3284199999999995,0.025
189997,2020-04-13,RS,TOTAL,state,685,17,32,False,11377239.0,43.0,6.02079,0.0248
189998,2020-04-12,RS,TOTAL,state,664,16,31,False,11377239.0,43.0,5.8362099999999995,0.0241
189999,2020-04-11,RS,TOTAL,state,653,16,30,False,11377239.0,43.0,5.73953,0.0245
190000,2020-04-10,RS,TOTAL,state,640,15,29,False,11377239.0,43.0,5.6252699999999995,0.0234
190001,2020-04-09,RS,TOTAL,state,636,14,28,False,11377239.0,43.0,5.59011,0.022
190002,2020-04-08,RS,TOTAL,state,581,10,27,False,11377239.0,43.0,5.10669,0.0172
190003,2020-04-07,RS,TOTAL,state,555,8,26,False,11377239.0,43.0,4.87816,0.0144
190004,2020-04-06,RS,TOTAL,state,501,8,25,False,11377239.0,43.0,4.40353,0.016
190005,2020-04-05,RS,TOTAL,state,468,7,24,False,11377239.0,43.0,4.11348,0.015
190006,2020-04-04,RS,TOTAL,state,418,7,23,False,11377239.0,43.0,3.674,0.0167
190007,2020-04-03,RS,TOTAL,state,410,6,22,False,11377239.0,43.0,3.6036900000000003,0.0146
190008,2020-04-02,RS,TOTAL,state,386,5,21,False,11377239.0,43.0,3.3927400000000003,0.013
190009,2020-04-01,RS,TOTAL,state,316,5,20,False,11377239.0,43.0,2.7774799999999997,0.0158
190010,2020-03-31,RS,TOTAL,state,305,4,19,False,11377239.0,43.0,2.68079,0.0131
190011,2020-03-30,RS,TOTAL,state,254,4,18,False,11377239.0,43.0,2.23253,0.0157
190012,2020-03-29,RS,TOTAL,state,230,2,17,False,11377239.0,43.0,2.0215799999999997,0.0087
190013,2020-03-28,RS,TOTAL,state,200,2,16,False,11377239.0,43.0,1.7579,0.01
190014,2020-03-27,RS,TOTAL,state,197,2,15,False,11377239.0,43.0,1.73153,0.0102
190015,2020-03-26,RS,TOTAL,state,190,1,14,False,11377239.0,43.0,1.67,0.0053
190016,2020-03-25,RS,TOTAL,state,162,1,13,False,11377239.0,43.0,1.4239,0.0062
190017,2020-03-24,RS,TOTAL,state,112,0,12,False,11377239.0,43.0,0.9844200000000001,0.0
190018,2020-03-23,RS,TOTAL,state,96,0,11,False,11377239.0,43.0,0.8437899999999999,0.0
190019,2020-03-22,RS,TOTAL,state,77,0,10,False,11377239.0,43.0,0.67679,0.0
190020,2020-03-21,RS,TOTAL,state,69,0,9,False,11377239.0,43.0,0.60647,0.0
190021,2020-03-20,RS,TOTAL,state,43,0,8,False,11377239.0,43.0,0.37795,0.0
190022,2020-03-19,RS,TOTAL,state,31,0,7,False,11377239.0,43.0,0.27247,0.0
190023,2020-03-18,RS,TOTAL,state,19,0,6,False,11377239.0,43.0,0.167,0.0
190024,2020-03-16,RS,TOTAL,state,8,0,5,False,11377239.0,43.0,0.07032000000000001,0.0
190025,2020-03-13,RS,TOTAL,state,4,0,4,False,11377239.0,43.0,0.035160000000000004,0.0
190026,2020-03-12,RS,TOTAL,state,4,0,3,False,11377239.0,43.0,0.035160000000000004,0.0
190027,2020-03-11,RS,TOTAL,state,2,0,2,False,11377239.0,43.0,0.017580000000000002,0.0
190028,2020-03-10,RS,TOTAL,state,1,0,1,False,11377239.0,43.0,0.008790000000000001,0.0
207857,2020-06-21,TO,TOTAL,state,8477,178,92,True,1572866.0,17.0,538.95246,0.021
207858,2020-06-20,TO,TOTAL,state,8354,175,91,False,1572866.0,17.0,531.13234,0.0209
207859,2020-06-19,TO,TOTAL,state,8203,167,90,False,1572866.0,17.0,521.53203,0.0204
207860,2020-06-18,TO,TOTAL,state,7956,159,89,False,1572866.0,17.0,505.82820999999996,0.02
207861,2020-06-17,TO,TOTAL,state,7774,152,88,False,1572866.0,17.0,494.25698,0.0196
207862,2020-06-16,TO,TOTAL,state,7573,149,87,False,1572866.0,17.0,481.47776,0.0197
207863,2020-06-15,TO,TOTAL,state,7309,140,86,False,1572866.0,17.0,464.69311,0.0192
207864,2020-06-14,TO,TOTAL,state,7137,136,85,False,1572866.0,17.0,453.75766,0.0191
207865,2020-06-13,TO,TOTAL,state,6972,132,84,False,1572866.0,17.0,443.26725999999996,0.0189
207866,2020-06-12,TO,TOTAL,state,6931,130,83,False,1572866.0,17.0,440.66055,0.0188
207867,2020-06-11,TO,TOTAL,state,6744,128,82,False,1572866.0,17.0,428.77143,0.019
207868,2020-06-10,TO,TOTAL,state,6529,124,81,False,1572866.0,17.0,415.10211,0.019
207869,2020-06-09,TO,TOTAL,state,6257,120,80,False,1572866.0,17.0,397.80884,0.0192
207870,2020-06-08,TO,TOTAL,state,6052,114,79,False,1572866.0,17.0,384.77531,0.0188
207871,2020-06-07,TO,TOTAL,state,5644,99,78,False,1572866.0,17.0,358.8354,0.0175
207872,2020-06-06,TO,TOTAL,state,5644,99,77,False,1572866.0,17.0,358.8354,0.0175
207873,2020-06-05,TO,TOTAL,state,5505,96,76,False,1572866.0,17.0,349.99802999999997,0.0174
207874,2020-06-03,TO,TOTAL,state,4698,82,75,False,1572866.0,17.0,298.69042,0.0175
207875,2020-06-02,TO,TOTAL,state,4483,79,74,False,1572866.0,17.0,285.0211,0.0176
207876,2020-06-01,TO,TOTAL,state,4345,76,73,False,1572866.0,17.0,276.24731,0.0175
207877,2020-05-31,TO,TOTAL,state,4176,73,72,False,1572866.0,17.0,265.50259,0.0175
207878,2020-05-30,TO,TOTAL,state,3981,71,71,False,1572866.0,17.0,253.10484,0.0178
207879,2020-05-29,TO,TOTAL,state,3611,70,70,False,1572866.0,17.0,229.58091000000002,0.0194
207880,2020-05-28,TO,TOTAL,state,3277,68,69,False,1572866.0,17.0,208.34578,0.0208
207881,2020-05-26,TO,TOTAL,state,2858,64,68,False,1572866.0,17.0,181.70651999999998,0.0224
207882,2020-05-25,TO,TOTAL,state,2696,58,67,False,1572866.0,17.0,171.40685,0.0215
207883,2020-05-23,TO,TOTAL,state,2430,51,66,False,1572866.0,17.0,154.49504,0.021
207884,2020-05-22,TO,TOTAL,state,2430,51,65,False,1572866.0,17.0,154.49504,0.021
207885,2020-05-21,TO,TOTAL,state,2205,49,64,False,1572866.0,17.0,140.18995,0.0222
207886,2020-05-20,TO,TOTAL,state,1976,47,63,False,1572866.0,17.0,125.63054,0.0238
207887,2020-05-19,TO,TOTAL,state,1809,42,62,False,1572866.0,17.0,115.01298,0.0232
207888,2020-05-18,TO,TOTAL,state,1646,38,61,False,1572866.0,17.0,104.64973,0.0231
207889,2020-05-17,TO,TOTAL,state,1496,32,60,False,1572866.0,17.0,95.113,0.0214
207890,2020-05-15,TO,TOTAL,state,1279,27,59,False,1572866.0,17.0,81.31653,0.0211
207891,2020-05-14,TO,TOTAL,state,1179,24,58,False,1572866.0,17.0,74.95871,0.0204
207892,2020-05-13,TO,TOTAL,state,1029,23,57,False,1572866.0,17.0,65.42197,0.0224
207893,2020-05-12,TO,TOTAL,state,932,21,56,False,1572866.0,17.0,59.25489,0.0225
207894,2020-05-11,TO,TOTAL,state,828,14,55,False,1572866.0,17.0,52.642759999999996,0.0169
207895,2020-05-10,TO,TOTAL,state,747,12,54,False,1572866.0,17.0,47.49292,0.0161
207896,2020-05-09,TO,TOTAL,state,688,11,53,False,1572866.0,17.0,43.74181,0.016
207897,2020-05-08,TO,TOTAL,state,572,9,52,False,1572866.0,17.0,36.36673,0.0157
207898,2020-05-07,TO,TOTAL,state,494,9,51,False,1572866.0,17.0,31.407629999999997,0.0182
207899,2020-05-06,TO,TOTAL,state,423,9,50,False,1572866.0,17.0,26.89358,0.0213
207900,2020-05-05,TO,TOTAL,state,351,9,49,False,1572866.0,17.0,22.31595,0.0256
207901,2020-05-04,TO,TOTAL,state,303,7,48,False,1572866.0,17.0,19.2642,0.0231
207902,2020-05-03,TO,TOTAL,state,267,6,47,False,1572866.0,17.0,16.975379999999998,0.0225
207903,2020-05-02,TO,TOTAL,state,246,4,46,False,1572866.0,17.0,15.640239999999999,0.0163
207904,2020-05-01,TO,TOTAL,state,191,4,45,False,1572866.0,17.0,12.14344,0.0209
207905,2020-04-30,TO,TOTAL,state,164,3,44,False,1572866.0,17.0,10.42683,0.0183
207906,2020-04-29,TO,TOTAL,state,137,3,43,False,1572866.0,17.0,8.71021,0.0219
207907,2020-04-28,TO,TOTAL,state,116,2,42,False,1572866.0,17.0,7.37507,0.0172
207908,2020-04-27,TO,TOTAL,state,79,2,41,False,1572866.0,17.0,5.02268,0.0253
207909,2020-04-26,TO,TOTAL,state,67,2,40,False,1572866.0,17.0,4.25974,0.0299
207910,2020-04-25,TO,TOTAL,state,58,2,39,False,1572866.0,17.0,3.6875400000000003,0.0345
