,Susceptible,Exposed,Asymptomatic,Infected data,Infected,Recovered,Predicted Recovered,Death data,Predicted Deaths
9/1/20,262538.6814720288,695774.0273911258,30000.73386297809,483095.0,547029.442196941,3345240.0,3287335.060128126,122596.0,121676.42038561092
9/2/20,255459.8868398439,683854.703532822,29499.69853562084,486776.0,544109.449823779,3387309.0,3310238.0047498154,123780.0,123045.28432612511
9/3/20,248608.85842919725,672034.5306396709,29002.2210476852,487589.0,541103.8868406862,3429435.0,3332845.299125758,124614.0,124406.71394693514
9/4/20,241978.5014840872,660317.8139337327,28508.51071764166,502021.0,538015.7943500283,3464278.0,3355157.5960430917,125502.0,125760.49838569388
9/5/20,235561.8884810306,648708.5753195388,28018.764240243898,497798.0,534848.2021678623,3498999.0,3377175.695914748,126203.0,127106.43436613285
9/6/20,229352.26306115635,637210.5595854765,27533.16609954185,488716.0,531604.1241856383,3522155.0,3398900.538577101,126650.0,128444.32620333214
9/7/20,223343.03911069958,625827.2397150212,27051.88872671524,471633.0,528286.55673116,3549201.0,3420333.1995104873,126960.0,129773.98576195173
9/8/20,217527.80065752033,614561.8291670381,26575.093455256112,462188.0,524898.473671228,3572421.0,3441474.8789428375,127464.0,131095.23238230008
9/9/20,211900.3012948048,603417.2843663614,26102.930347851136,457718.0,521442.82575416606,3611632.0,3462326.9004703867,128539.0,132407.89285536727
9/10/20,206454.4630547286,592396.3172147692,25635.538504641634,451223.0,517922.53623809,3657701.0,3482890.7014713236,129522.0,133711.80132913112
9/11/20,201184.37489882013,581501.4011060895,25173.04626492179,456610.0,514340.4993619401,3695158.0,3503167.82907463,130396.0,135006.7992476026
9/12/20,196084.2919167709,570734.7761805648,24715.571437167175,461271.0,510699.57870306884,3723206.0,3523159.936225724,131210.0,136292.73530615112
9/13/20,191148.63199159998,560098.4642866106,24263.222169775163,475624.0,507002.60313325445,3723206.0,3542868.770906111,131625.0,137569.46530587133
9/14/20,186371.9748060863,549594.2714632123,23816.096918582716,443466.0,503252.3664716456,3770138.0,3562296.1748197707,132006.0,138836.85211466433
9/15/20,181749.05923661307,539223.7975067018,23374.284699238084,437639.0,499451.6251801594,3811505.0,3581444.0772014204,133119.0,140094.7655662377
9/16/20,177274.78077512744,528988.4444179321,22937.865518512128,439513.0,495603.0965423911,3845464.0,3600314.489235881,134106.0,141343.08236044727
9/17/20,172944.18885257086,518889.4243412403,22506.91074077177,446517.0,491709.4571280024,3873934.0,3618909.499014151,134935.0,142581.68596240165
9/18/20,168752.48346822397,508927.7690403433,22081.48344980666,461851.0,487773.3410816192,3897539.0,3637231.2657141914,135793.0,143810.46647704413
9/19/20,164695.014683972,499104.33109455387,21661.638500919613,454815.0,483797.3399604093,3936893.0,3655282.018907554,136532.0,145029.3206312772
9/20/20,160767.275750739,489419.8021197673,21247.42327894922,444288.0,479783.99970130826,3963446.0,3673064.0475351578,136895.0,146238.15152334303
9/21/20,156964.90379971085,479874.71030851343,20838.877609636107,427336.0,475735.8212149793,3993432.0,3690579.701506051,137272.0,147436.86864749686
